"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","type","taxon_id","taxonRank","taxaSubGroup","kingdom","phylum","class","order","family","genus","scientificName","is_terrestrial","is_freshwater","is_brackish","is_marine","simple_scientificName"
"65be5ec6cf4897005f7dc733","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2010","09",23.55607,120.164089,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"65be5ec6cf4897005f7dc71e","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2010","10",23.55607,120.164089,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"65be5ec7cf4897005f7dc828","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2012","08",23.55607,120.164089,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"655f2edaffe55200170ff345","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","04",26.234611,120.001402,,201,"sea","t0067588","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Liolophura","Liolophura japonica",,,,"true","Liolophura japonica"
"655f4814ffe552001716c588","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","06",21.911974,120.847507,,64,"land","t0069987","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","Acanthopleura spinosa",,,,"true","Acanthopleura spinosa"
"6607f603f07164005455c5b7","GBIF","iNaturalist Research-grade Observations","HumanObservation","2011","10",21.943381,120.74629,,789,"land","t0069987","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","Acanthopleura spinosa",,,,"true","Acanthopleura spinosa"
"65be5ec4cf4897005f7dc228","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2012","09",23.554725,120.164169,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"655f5c24ffe55200171bc1b8","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","04",25.018078,121.999375,,11,"land","t0066344","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Ischnochiton","Ischnochiton comptus",,,,"true","Ischnochiton comptus"
"655f41a6ffe55200171532a6","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","11",22.955062,121.295497,,211,"sea","t0066344","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Ischnochiton","Ischnochiton comptus",,,,"true","Ischnochiton comptus"
"655f5983ffe55200171b2f99","GBIF","iNaturalist Research-grade Observations","HumanObservation","2019","02",25.189272,121.415792,,100,"land","t0067588","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Liolophura","Liolophura japonica",,,,"true","Liolophura japonica"
"655f41a4ffe5520017152b5b","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","09",24.508852,118.44454,,8,"land","t0067588","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Liolophura","Liolophura japonica",,,,"true","Liolophura japonica"
"655f462fffe55200171641e1","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","04",25.018506,121.999275,,4,"land","t0067588","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Liolophura","Liolophura japonica",,,,"true","Liolophura japonica"
"647f0d416baa2e003f87cef9","臺灣生物多樣性資訊機構 TaiBIF","2021-2022_臺灣東部海岸公民科學_石梯坪_成功_富岡之生態監測","HumanObservation","2020","04",23.483595,121.512553,,100,"land","t0067588","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Liolophura","Liolophura japonica",,,,"true","Liolophura japonica"
"655f4eb6ffe552001718a04c","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","05",22.806518,121.198212,,8,"land","t0069987","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","Acanthopleura spinosa",,,,"true","Acanthopleura spinosa"
"655f36e1ffe55200171262c3","GBIF","iNaturalist Research-grade Observations","HumanObservation","2014","11",24.414025,118.248174,,122,"sea","t0067588","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Liolophura","Liolophura japonica",,,,"true","Liolophura japonica"
"65be5ec5cf4897005f7dc41f","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2010","10",23.554752,120.161862,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"65be5ec6cf4897005f7dc72b","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2010","10",23.55607,120.164089,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"65be5ec5cf4897005f7dc57c","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2011","12",23.554752,120.161862,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"655f3670ffe55200171252e4","GBIF","iNaturalist Research-grade Observations","HumanObservation","2020","07",25.142169,121.802756,,100,"land","t0067588","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Liolophura","Liolophura japonica",,,,"true","Liolophura japonica"
"655f31fdffe552001710dcce","GBIF","iNaturalist Research-grade Observations","HumanObservation","2013","03",25.141979,121.802866,,8,"land","t0066344","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Ischnochiton","Ischnochiton comptus",,,,"true","Ischnochiton comptus"
"655f6d15ffe55200171f0a21","GBIF","Natural History Museum Rotterdam - Specimens","PreservedSpecimen","1982","01",23.58,119.56,0.01,1113,"sea","t0061320","species","Other molluscs","Animalia","Mollusca","Scaphopoda","Dentalioida","Dentaliidae","Dentalium","Dentalium aprinum",,,,"true","Dentalium aprinum"
"65be5ec4cf4897005f7dc201","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2010","02",23.554725,120.164169,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"64591830a0a307002cfc2356","臺灣國家公園生物多樣性資料庫","澎湖南方四島螺貝類資源調查","Occurrence","2022","08",23.255917,119.514111,,,"land","t0066344","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Ischnochiton","Ischnochiton comptus",,,,"true","Ischnochiton comptus"
"647f0d426baa2e003f87d133","臺灣生物多樣性資訊機構 TaiBIF","2021-2022_臺灣東部海岸公民科學_石梯坪_成功_富岡之生態監測","HumanObservation","2022","08",23.483595,121.512553,,100,"land","t0067588","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Liolophura","Liolophura japonica",,,,"true","Liolophura japonica"
"647f0d416baa2e003f87d0f5","臺灣生物多樣性資訊機構 TaiBIF","2021-2022_臺灣東部海岸公民科學_石梯坪_成功_富岡之生態監測","HumanObservation","2022","06",23.483595,121.512553,,100,"land","t0067588","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Liolophura","Liolophura japonica",,,,"true","Liolophura japonica"
"655f5b77ffe55200171ba658","GBIF","iNaturalist Research-grade Observations","HumanObservation","2020","10",25.018564,121.033098,,202,"land","t0066344","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Ischnochiton","Ischnochiton comptus",,,,"true","Ischnochiton comptus"
"65be5ec5cf4897005f7dc503","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2010","09",23.554752,120.161862,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"65be5ec6cf4897005f7dc768","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2010","11",23.55607,120.164089,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"655f6d16ffe55200171f0dbd","GBIF","Natural History Museum Rotterdam - Specimens","PreservedSpecimen","1974","01",23.06,119.13,0.01,1113,"sea","t0084397","species","Other molluscs","Animalia","Mollusca","Scaphopoda","Dentalioida","Dentaliidae","Pictodentalium","Pictodentalium vernedei",,,,"true","Pictodentalium vernedei"
"65be5ec5cf4897005f7dc57c","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2011","12",23.554752,120.161862,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"65be5ec7cf4897005f7dc87e","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2010","08",23.55607,120.164089,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"65be5ec6cf4897005f7dc741","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2011","02",23.55607,120.164089,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"655f31fdffe552001710de87","GBIF","iNaturalist Research-grade Observations","HumanObservation","2021","04",25.018914,121.998934,,164,"land","t0066344","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Ischnochiton","Ischnochiton comptus",,,,"true","Ischnochiton comptus"
"647f0d426baa2e003f87d132","臺灣生物多樣性資訊機構 TaiBIF","2021-2022_臺灣東部海岸公民科學_石梯坪_成功_富岡之生態監測","HumanObservation","2022","08",23.483595,121.512553,,100,"land","t0069986","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","Acanthopleura loochooana",,,,"true","Acanthopleura loochooana"
"65be5ec6cf4897005f7dc731","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2010","09",23.55607,120.164089,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"65be5ec7cf4897005f7dc908","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2011","11",23.55607,120.164089,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
"655f5049ffe55200171906b1","GBIF","iNaturalist Research-grade Observations","HumanObservation","2020","06",22.949059,121.286921,,420,"land","t0069987","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","Acanthopleura spinosa",,,,"true","Acanthopleura spinosa"
"655f28f8ffe55200170e64b1","GBIF","Museum of Comparative Zoology, Harvard University","PreservedSpecimen","1969","12",23.62812,121.05493,1e-05,194298,"land","t0084397","species","Other molluscs","Animalia","Mollusca","Scaphopoda","Dentalioida","Dentaliidae","Pictodentalium","Pictodentalium vernedei",,,,"true","Pictodentalium vernedei"
"655f5c24ffe55200171bc1b8","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","04",25.018078,121.999375,,11,"land","t0066344","species","Other molluscs","Animalia","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Ischnochiton","Ischnochiton comptus",,,,"true","Ischnochiton comptus"
"65be5ec5cf4897005f7dc3a1","台灣生物多樣性網絡 TBN","成龍溼地魚類生態紀錄","HumanObservation","2011","11",23.554725,120.164169,,30,"land","t0000503","class","Other molluscs","Animalia","Mollusca","","","","","Gastropoda",,,,,
